,App_Id,Rating,Rating_Count
80,0,4,7785448.197299858
81,1,4.31905921912947,7785448.197299858
82,2,3.8,7785448.197299858
83,2,3.8,7785448.197299858
84,3,4.7,7785448.197299858
85,0,4,7785448.197299858
86,0,4,7785448.197299858
87,0,4,7785448.197299858
88,0,4,7785448.197299858
89,0,4,7785448.197299858
90,0,4,7785448.197299858
91,0,4,7785448.197299858
92,0,4,7785448.197299858
93,0,4,7785448.197299858
94,0,4,7785448.197299858
95,0,4,7785448.197299858
96,0,4,7785448.197299858
97,0,4,7785448.197299858
98,0,4,7785448.197299858
99,0,4,7785448.197299858
100,0,4,7785448.197299858
101,0,4,7785448.197299858
102,0,4,7785448.197299858
103,0,4,7785448.197299858
104,0,4,7785448.197299858
105,0,4,7785448.197299858
106,0,4,7785448.197299858
107,0,4,7785448.197299858
108,0,4,7785448.197299858
109,0,4,7785448.197299858
110,0,4,7785448.197299858
111,0,4,7785448.197299858
112,0,4,7785448.197299858
113,1,4.31905921912947,7785448.197299858
114,1,4.31905921912947,7785448.197299858
115,1,4.31905921912947,7785448.197299858
116,1,4.31905921912947,7785448.197299858
117,1,4.31905921912947,7785448.197299858
118,2,3.8,7785448.197299858
119,2,3.8,7785448.197299858
120,3,4.7,7785448.197299858
121,0,4,7785448.197299858
122,0,4,7785448.197299858
123,0,4,7785448.197299858
124,0,4,7785448.197299858
125,0,4,7785448.197299858
126,0,4,7785448.197299858
127,0,4,7785448.197299858
128,0,4,7785448.197299858
129,0,4,7785448.197299858
130,0,4,7785448.197299858
131,0,4,7785448.197299858
132,0,4,7785448.197299858
133,0,4,7785448.197299858
134,0,4,7785448.197299858
135,0,4,7785448.197299858
136,0,4,7785448.197299858
137,0,4,7785448.197299858
138,0,4,7785448.197299858
139,0,4,7785448.197299858
140,0,4,7785448.197299858
141,0,4,7785448.197299858
142,0,4,7785448.197299858
143,0,4,7785448.197299858
144,0,4,7785448.197299858
145,0,4,7785448.197299858
146,0,4,7785448.197299858
147,0,4,7785448.197299858
148,0,4,7785448.197299858
149,0,4,7785448.197299858
150,0,4,7785448.197299858
151,0,4,7785448.197299858
152,0,4,7785448.197299858
153,0,4,7785448.197299858
154,0,4,7785448.197299858
155,0,4,7785448.197299858
156,0,4,7785448.197299858
157,0,4,7785448.197299858
158,0,4,7785448.197299858
159,0,4,7785448.197299858
160,0,4,7785448.197299858
161,0,4,7785448.197299858
162,0,4,7785448.197299858
163,0,4,7785448.197299858
164,0,4,7785448.197299858
165,0,4,7785448.197299858
166,0,4,7785448.197299858
167,0,4,7785448.197299858
168,0,4,7785448.197299858
169,1,4.31905921912947,7785448.197299858
170,2,3.8,7785448.197299858
171,3,4.7,7785448.197299858
172,3,4.7,7785448.197299858
173,0,4,7785448.197299858
174,0,4,7785448.197299858
175,0,4,7785448.197299858
176,0,4,7785448.197299858
177,0,4,7785448.197299858
178,0,4,7785448.197299858
179,0,4,7785448.197299858
180,1,4.31905921912947,7785448.197299858
181,1,4.31905921912947,7785448.197299858
182,1,4.31905921912947,7785448.197299858
183,2,3.8,7785448.197299858
184,2,3.8,7785448.197299858
185,0,4,7785448.197299858
186,0,4,7785448.197299858
187,0,4,7785448.197299858
188,0,4,7785448.197299858
189,0,4,7785448.197299858
190,0,4,7785448.197299858
191,0,4,7785448.197299858
192,0,4,7785448.197299858
193,0,4,7785448.197299858
194,0,4,7785448.197299858
195,0,4,7785448.197299858
196,0,4,7785448.197299858
197,0,4,7785448.197299858
198,0,4,7785448.197299858
199,0,4,7785448.197299858
200,0,4,7785448.197299858
201,0,4,7785448.197299858
202,0,4,7785448.197299858
203,0,4,7785448.197299858
204,0,4,7785448.197299858
205,0,4,7785448.197299858
206,0,4,7785448.197299858
207,0,4,7785448.197299858
208,0,4,7785448.197299858
209,0,4,7785448.197299858
210,0,4,7785448.197299858
211,0,4,7785448.197299858
212,0,4,7785448.197299858
213,0,4,7785448.197299858
214,0,4,7785448.197299858
215,0,4,7785448.197299858
216,0,4,7785448.197299858
217,0,4,7785448.197299858
218,0,4,7785448.197299858
219,0,4,7785448.197299858
220,0,4,7785448.197299858
221,0,4,7785448.197299858
222,0,4,7785448.197299858
223,0,4,7785448.197299858
224,0,4,7785448.197299858
225,0,4,7785448.197299858
226,0,4,7785448.197299858
227,1,4.31905921912947,7785448.197299858
228,1,4.31905921912947,7785448.197299858
229,2,3.8,7785448.197299858
230,2,3.8,7785448.197299858
231,2,3.8,7785448.197299858
232,2,3.8,7785448.197299858
233,0,4,7785448.197299858
234,0,4,7785448.197299858
235,0,4,7785448.197299858
236,0,4,7785448.197299858
237,0,4,7785448.197299858
238,0,4,7785448.197299858
239,1,4.31905921912947,7785448.197299858
240,2,3.8,7785448.197299858
241,2,3.8,7785448.197299858
242,2,3.8,7785448.197299858
243,2,3.8,7785448.197299858
244,2,3.8,7785448.197299858
245,2,3.8,7785448.197299858
246,0,4,7785448.197299858
247,0,4,7785448.197299858
248,0,4,7785448.197299858
249,0,4,7785448.197299858
250,0,4,7785448.197299858
251,0,4,7785448.197299858
252,0,4,7785448.197299858
253,0,4,7785448.197299858
254,0,4,7785448.197299858
255,0,4,7785448.197299858
256,0,4,7785448.197299858
257,0,4,7785448.197299858
258,0,4,7785448.197299858
259,0,4,7785448.197299858
260,0,4,7785448.197299858
261,0,4,7785448.197299858
262,0,4,7785448.197299858
263,0,4,7785448.197299858
264,0,4,7785448.197299858
265,0,4,7785448.197299858
266,0,4,7785448.197299858
267,0,4,7785448.197299858
268,0,4,7785448.197299858
269,0,4,7785448.197299858
270,0,4,7785448.197299858
271,0,4,7785448.197299858
272,0,4,7785448.197299858
273,0,4,7785448.197299858
274,0,4,7785448.197299858
275,0,4,7785448.197299858
276,0,4,7785448.197299858
277,0,4,7785448.197299858
278,1,4.31905921912947,7785448.197299858
279,1,4.31905921912947,7785448.197299858
280,1,4.31905921912947,7785448.197299858
281,2,3.8,7785448.197299858
282,2,3.8,7785448.197299858
283,0,4,7785448.197299858
284,0,4,7785448.197299858
285,0,4,7785448.197299858
286,0,4,7785448.197299858
287,0,4,7785448.197299858
288,0,4,7785448.197299858
289,0,4,7785448.197299858
290,0,4,7785448.197299858
291,0,4,7785448.197299858
292,0,4,7785448.197299858
293,0,4,7785448.197299858
294,0,4,7785448.197299858
295,0,4,7785448.197299858
296,0,4,7785448.197299858
297,0,4,7785448.197299858
298,0,4,7785448.197299858
299,0,4,7785448.197299858
300,0,4,7785448.197299858
301,0,4,7785448.197299858
302,1,4.31905921912947,7785448.197299858
303,2,3.8,7785448.197299858
304,2,3.8,7785448.197299858
305,2,3.8,7785448.197299858
306,3,4.7,7785448.197299858
307,3,4.7,7785448.197299858
308,0,4,7785448.197299858
309,0,4,7785448.197299858
310,0,4,7785448.197299858
311,0,4,7785448.197299858
312,0,4,7785448.197299858
313,0,4,7785448.197299858
314,0,4,7785448.197299858
315,0,4,7785448.197299858
316,0,4,7785448.197299858
317,0,4,7785448.197299858
318,0,4,7785448.197299858
319,0,4,7785448.197299858
320,0,4,7785448.197299858
321,0,4,7785448.197299858
322,0,4,7785448.197299858
323,0,4,7785448.197299858
324,0,4,7785448.197299858
325,0,4,7785448.197299858
326,0,4,7785448.197299858
327,0,4,7785448.197299858
328,0,4,7785448.197299858
329,1,4.31905921912947,7785448.197299858
330,1,4.31905921912947,7785448.197299858
331,2,3.8,7785448.197299858
332,2,3.8,7785448.197299858
333,2,3.8,7785448.197299858
334,2,3.8,7785448.197299858
335,2,3.8,7785448.197299858
336,2,3.8,7785448.197299858
337,3,4.7,7785448.197299858
338,3,4.7,7785448.197299858
339,3,4.7,7785448.197299858
340,3,4.7,7785448.197299858
342,0,4,7785448.197299858
343,0,4,7785448.197299858
344,0,4,7785448.197299858
345,0,4,7785448.197299858
346,0,4,7785448.197299858
347,0,4,7785448.197299858
348,0,4,7785448.197299858
349,0,4,7785448.197299858
350,0,4,7785448.197299858
351,0,4,7785448.197299858
352,0,4,7785448.197299858
353,0,4,7785448.197299858
354,0,4,7785448.197299858
355,0,4,7785448.197299858
356,0,4,7785448.197299858
357,0,4,7785448.197299858
358,0,4,7785448.197299858
359,0,4,7785448.197299858
360,0,4,7785448.197299858
361,0,4,7785448.197299858
362,0,4,7785448.197299858
363,0,4,7785448.197299858
364,0,4,7785448.197299858
365,0,4,7785448.197299858
366,0,4,7785448.197299858
367,0,4,7785448.197299858
368,0,4,7785448.197299858
369,0,4,7785448.197299858
370,0,4,7785448.197299858
371,0,4,7785448.197299858
372,0,4,7785448.197299858
373,0,4,7785448.197299858
374,0,4,7785448.197299858
375,0,4,7785448.197299858
376,0,4,7785448.197299858
377,0,4,7785448.197299858
378,0,4,7785448.197299858
379,0,4,7785448.197299858
380,0,4,7785448.197299858
381,0,4,7785448.197299858
382,0,4,7785448.197299858
383,0,4,7785448.197299858
384,0,4,7785448.197299858
385,0,4,7785448.197299858
386,0,4,7785448.197299858
387,0,4,7785448.197299858
388,0,4,7785448.197299858
389,0,4,7785448.197299858
390,0,4,7785448.197299858
391,0,4,7785448.197299858
392,0,4,7785448.197299858
393,0,4,7785448.197299858
394,0,4,7785448.197299858
395,0,4,7785448.197299858
396,0,4,7785448.197299858
397,0,4,7785448.197299858
398,0,4,7785448.197299858
399,0,4,7785448.197299858
400,0,4,7785448.197299858
401,0,4,7785448.197299858
402,0,4,7785448.197299858
403,0,4,7785448.197299858
404,0,4,7785448.197299858
405,0,4,7785448.197299858
406,0,4,7785448.197299858
407,0,4,7785448.197299858
408,0,4,7785448.197299858
409,0,4,7785448.197299858
410,0,4,7785448.197299858
411,0,4,7785448.197299858
412,0,4,7785448.197299858
413,0,4,7785448.197299858
414,0,4,7785448.197299858
415,0,4,7785448.197299858
416,0,4,7785448.197299858
417,1,4.31905921912947,7785448.197299858
418,1,4.31905921912947,7785448.197299858
419,1,4.31905921912947,7785448.197299858
420,1,4.31905921912947,7785448.197299858
421,1,4.31905921912947,7785448.197299858
422,1,4.31905921912947,7785448.197299858
423,1,4.31905921912947,7785448.197299858
424,2,3.8,7785448.197299858
425,3,4.7,7785448.197299858
426,0,4,7785448.197299858
427,0,4,7785448.197299858
428,0,4,7785448.197299858
429,0,4,7785448.197299858
430,0,4,7785448.197299858
431,0,4,7785448.197299858
432,0,4,7785448.197299858
433,0,4,7785448.197299858
434,0,4,7785448.197299858
435,0,4,7785448.197299858
436,0,4,7785448.197299858
437,0,4,7785448.197299858
438,1,4.31905921912947,7785448.197299858
439,2,3.8,7785448.197299858
440,2,3.8,7785448.197299858
441,2,3.8,7785448.197299858
442,3,4.7,7785448.197299858
443,3,4.7,7785448.197299858
444,3,4.7,7785448.197299858
445,3,4.7,7785448.197299858
446,0,4,7785448.197299858
447,1,4.31905921912947,7785448.197299858
448,1,4.31905921912947,7785448.197299858
449,2,3.8,7785448.197299858
450,2,3.8,7785448.197299858
451,0,4,7785448.197299858
452,0,4,7785448.197299858
453,0,4,7785448.197299858
454,0,4,7785448.197299858
455,0,4,7785448.197299858
456,0,4,7785448.197299858
457,0,4,7785448.197299858
458,0,4,7785448.197299858
459,0,4,7785448.197299858
460,0,4,7785448.197299858
461,0,4,7785448.197299858
462,0,4,7785448.197299858
463,0,4,7785448.197299858
464,0,4,7785448.197299858
465,0,4,7785448.197299858
466,0,4,7785448.197299858
467,0,4,7785448.197299858
468,0,4,7785448.197299858
469,0,4,7785448.197299858
470,0,4,7785448.197299858
471,0,4,7785448.197299858
472,1,4.31905921912947,7785448.197299858
473,1,4.31905921912947,7785448.197299858
474,1,4.31905921912947,7785448.197299858
475,1,4.31905921912947,7785448.197299858
476,1,4.31905921912947,7785448.197299858
477,2,3.8,7785448.197299858
478,2,3.8,7785448.197299858
479,0,4,7785448.197299858
480,0,4,7785448.197299858
481,0,4,7785448.197299858
482,0,4,7785448.197299858
483,0,4,7785448.197299858
484,0,4,7785448.197299858
485,0,4,7785448.197299858
486,0,4,7785448.197299858
487,0,4,7785448.197299858
488,0,4,7785448.197299858
489,0,4,7785448.197299858
490,0,4,7785448.197299858
491,0,4,7785448.197299858
492,0,4,7785448.197299858
493,0,4,7785448.197299858
494,0,4,7785448.197299858
495,0,4,7785448.197299858
496,0,4,7785448.197299858
497,2,3.8,7785448.197299858
498,3,4.7,7785448.197299858
499,3,4.7,7785448.197299858
500,3,4.7,7785448.197299858
501,3,4.7,7785448.197299858
502,3,4.7,7785448.197299858
503,3,4.7,7785448.197299858
504,3,4.7,7785448.197299858
505,3,4.7,7785448.197299858
506,3,4.7,7785448.197299858
507,3,4.7,7785448.197299858
508,4,4.6,482155
509,4,4.6,482155
510,4,4.6,482155
511,4,4.6,482155
512,5,4.2,7785448.197299858
513,5,4.2,7785448.197299858
514,5,4.2,7785448.197299858
515,5,4.2,7785448.197299858
516,6,4.4,7785448.197299858
517,6,4.4,7785448.197299858
518,6,4.4,7785448.197299858
519,6,4.4,7785448.197299858
520,6,4.4,7785448.197299858
521,3,4.7,7785448.197299858
522,3,4.7,7785448.197299858
523,3,4.7,7785448.197299858
524,3,4.7,7785448.197299858
525,3,4.7,7785448.197299858
526,3,4.7,7785448.197299858
527,3,4.7,7785448.197299858
528,3,4.7,7785448.197299858
529,3,4.7,7785448.197299858
530,3,4.7,7785448.197299858
531,3,4.7,7785448.197299858
532,3,4.7,7785448.197299858
533,3,4.7,7785448.197299858
534,4,4.6,482155
535,6,4.4,7785448.197299858
536,6,4.4,7785448.197299858
537,6,4.4,7785448.197299858
538,6,4.4,7785448.197299858
539,6,4.4,7785448.197299858
540,6,4.4,7785448.197299858
541,6,4.4,7785448.197299858
542,7,4.4,7785448.197299858
543,7,4.4,7785448.197299858
544,8,4.5,7785448.197299858
545,8,4.5,7785448.197299858
546,8,4.5,7785448.197299858
547,8,4.5,7785448.197299858
548,9,4,7785448.197299858
549,9,4,7785448.197299858
550,9,4,7785448.197299858
551,6,4.4,7785448.197299858
552,6,4.4,7785448.197299858
553,6,4.4,7785448.197299858
554,6,4.4,7785448.197299858
555,6,4.4,7785448.197299858
556,6,4.4,7785448.197299858
557,6,4.4,7785448.197299858
558,6,4.4,7785448.197299858
559,6,4.4,7785448.197299858
560,7,4.4,7785448.197299858
561,3,4.7,7785448.197299858
562,3,4.7,7785448.197299858
563,3,4.7,7785448.197299858
564,3,4.7,7785448.197299858
565,3,4.7,7785448.197299858
566,3,4.7,7785448.197299858
567,3,4.7,7785448.197299858
568,3,4.7,7785448.197299858
569,3,4.7,7785448.197299858
570,3,4.7,7785448.197299858
571,3,4.7,7785448.197299858
572,3,4.7,7785448.197299858
573,3,4.7,7785448.197299858
574,4,4.6,482155
575,5,4.2,7785448.197299858
576,5,4.2,7785448.197299858
577,5,4.2,7785448.197299858
578,5,4.2,7785448.197299858
579,6,4.4,7785448.197299858
580,6,4.4,7785448.197299858
581,6,4.4,7785448.197299858
582,6,4.4,7785448.197299858
583,6,4.4,7785448.197299858
584,6,4.4,7785448.197299858
585,3,4.7,7785448.197299858
586,3,4.7,7785448.197299858
587,3,4.7,7785448.197299858
588,3,4.7,7785448.197299858
589,3,4.7,7785448.197299858
590,3,4.7,7785448.197299858
591,4,4.6,482155
592,4,4.6,482155
593,4,4.6,482155
594,5,4.2,7785448.197299858
595,5,4.2,7785448.197299858
596,6,4.4,7785448.197299858
597,6,4.4,7785448.197299858
598,6,4.4,7785448.197299858
599,6,4.4,7785448.197299858
600,6,4.4,7785448.197299858
601,7,4.4,7785448.197299858
602,7,4.4,7785448.197299858
603,7,4.4,7785448.197299858
604,7,4.4,7785448.197299858
605,8,4.5,7785448.197299858
606,8,4.5,7785448.197299858
607,8,4.5,7785448.197299858
608,8,4.5,7785448.197299858
609,9,4,7785448.197299858
610,9,4,7785448.197299858
611,9,4,7785448.197299858
612,9,4,7785448.197299858
613,9,4,7785448.197299858
614,6,4.4,7785448.197299858
615,6,4.4,7785448.197299858
616,6,4.4,7785448.197299858
617,6,4.4,7785448.197299858
618,6,4.4,7785448.197299858
619,6,4.4,7785448.197299858
620,6,4.4,7785448.197299858
621,6,4.4,7785448.197299858
622,7,4.4,7785448.197299858
623,7,4.4,7785448.197299858
624,7,4.4,7785448.197299858
625,8,4.5,7785448.197299858
626,8,4.5,7785448.197299858
627,8,4.5,7785448.197299858
628,9,4,7785448.197299858
629,9,4,7785448.197299858
630,3,4.7,7785448.197299858
631,3,4.7,7785448.197299858
632,3,4.7,7785448.197299858
633,4,4.6,482155
634,4,4.6,482155
635,5,4.2,7785448.197299858
636,5,4.2,7785448.197299858
637,6,4.4,7785448.197299858
638,6,4.4,7785448.197299858
639,9,4,7785448.197299858
640,3,4.7,7785448.197299858
641,3,4.7,7785448.197299858
642,3,4.7,7785448.197299858
643,3,4.7,7785448.197299858
644,3,4.7,7785448.197299858
645,3,4.7,7785448.197299858
646,3,4.7,7785448.197299858
647,3,4.7,7785448.197299858
648,3,4.7,7785448.197299858
649,4,4.6,482155
650,4,4.6,482155
651,4,4.6,482155
652,4,4.6,482155
653,5,4.2,7785448.197299858
654,5,4.2,7785448.197299858
655,6,4.4,7785448.197299858
656,6,4.4,7785448.197299858
657,6,4.4,7785448.197299858
658,6,4.4,7785448.197299858
659,6,4.4,7785448.197299858
660,6,4.4,7785448.197299858
661,6,4.4,7785448.197299858
662,6,4.4,7785448.197299858
663,6,4.4,7785448.197299858
664,6,4.4,7785448.197299858
665,6,4.4,7785448.197299858
666,7,4.4,7785448.197299858
667,7,4.4,7785448.197299858
668,7,4.4,7785448.197299858
669,8,4.5,7785448.197299858
670,8,4.5,7785448.197299858
671,8,4.5,7785448.197299858
672,8,4.5,7785448.197299858
673,8,4.5,7785448.197299858
674,9,4,7785448.197299858
675,9,4,7785448.197299858
676,6,4.4,7785448.197299858
677,6,4.4,7785448.197299858
678,6,4.4,7785448.197299858
679,6,4.4,7785448.197299858
680,6,4.4,7785448.197299858
681,6,4.4,7785448.197299858
682,6,4.4,7785448.197299858
683,7,4.4,7785448.197299858
684,7,4.4,7785448.197299858
685,8,4.5,7785448.197299858
686,9,4,7785448.197299858
687,9,4,7785448.197299858
688,9,4,7785448.197299858
689,9,4,7785448.197299858
690,3,4.7,7785448.197299858
691,9,4,7785448.197299858
692,3,4.7,7785448.197299858
693,3,4.7,7785448.197299858
694,3,4.7,7785448.197299858
695,3,4.7,7785448.197299858
696,3,4.7,7785448.197299858
697,3,4.7,7785448.197299858
698,3,4.7,7785448.197299858
699,3,4.7,7785448.197299858
700,3,4.7,7785448.197299858
701,3,4.7,7785448.197299858
702,3,4.7,7785448.197299858
703,3,4.7,7785448.197299858
704,3,4.7,7785448.197299858
705,4,4.6,482155
706,4,4.6,482155
707,4,4.6,482155
708,4,4.6,482155
709,5,4.2,7785448.197299858
710,5,4.2,7785448.197299858
711,5,4.2,7785448.197299858
712,5,4.2,7785448.197299858
713,5,4.2,7785448.197299858
714,6,4.4,7785448.197299858
715,6,4.4,7785448.197299858
716,6,4.4,7785448.197299858
717,6,4.4,7785448.197299858
718,3,4.7,7785448.197299858
719,3,4.7,7785448.197299858
720,3,4.7,7785448.197299858
721,3,4.7,7785448.197299858
722,3,4.7,7785448.197299858
723,3,4.7,7785448.197299858
724,3,4.7,7785448.197299858
725,3,4.7,7785448.197299858
726,3,4.7,7785448.197299858
727,3,4.7,7785448.197299858
728,4,4.6,482155
729,4,4.6,482155
730,4,4.6,482155
731,4,4.6,482155
732,6,4.4,7785448.197299858
733,6,4.4,7785448.197299858
734,6,4.4,7785448.197299858
735,6,4.4,7785448.197299858
736,6,4.4,7785448.197299858
737,6,4.4,7785448.197299858
738,6,4.4,7785448.197299858
739,7,4.4,7785448.197299858
740,7,4.4,7785448.197299858
741,7,4.4,7785448.197299858
742,8,4.5,7785448.197299858
743,9,4,7785448.197299858
744,9,4,7785448.197299858
745,6,4.4,7785448.197299858
746,6,4.4,7785448.197299858
747,6,4.4,7785448.197299858
748,6,4.4,7785448.197299858
749,7,4.4,7785448.197299858
750,7,4.4,7785448.197299858
751,8,4.5,7785448.197299858
752,9,4,7785448.197299858
753,9,4,7785448.197299858
754,3,4.7,7785448.197299858
755,3,4.7,7785448.197299858
756,3,4.7,7785448.197299858
757,4,4.6,482155
758,5,4.2,7785448.197299858
759,6,4.4,7785448.197299858
760,6,4.4,7785448.197299858
761,6,4.4,7785448.197299858
762,6,4.4,7785448.197299858
763,6,4.4,7785448.197299858
764,3,4.7,7785448.197299858
765,3,4.7,7785448.197299858
766,3,4.7,7785448.197299858
767,3,4.7,7785448.197299858
768,3,4.7,7785448.197299858
769,3,4.7,7785448.197299858
770,3,4.7,7785448.197299858
771,3,4.7,7785448.197299858
772,3,4.7,7785448.197299858
773,3,4.7,7785448.197299858
774,3,4.7,7785448.197299858
775,3,4.7,7785448.197299858
776,4,4.6,482155
777,4,4.6,482155
778,4,4.6,482155
779,5,4.2,7785448.197299858
780,5,4.2,7785448.197299858
781,5,4.2,7785448.197299858
782,5,4.2,7785448.197299858
783,5,4.2,7785448.197299858
784,6,4.4,7785448.197299858
785,6,4.4,7785448.197299858
786,6,4.4,7785448.197299858
787,6,4.4,7785448.197299858
788,6,4.4,7785448.197299858
789,6,4.4,7785448.197299858
790,7,4.4,7785448.197299858
791,7,4.4,7785448.197299858
792,7,4.4,7785448.197299858
793,8,4.5,7785448.197299858
794,8,4.5,7785448.197299858
795,8,4.5,7785448.197299858
796,8,4.5,7785448.197299858
797,8,4.5,7785448.197299858
798,9,4,7785448.197299858
799,9,4,7785448.197299858
800,6,4.4,7785448.197299858
801,6,4.4,7785448.197299858
802,6,4.4,7785448.197299858
803,6,4.4,7785448.197299858
804,6,4.4,7785448.197299858
805,6,4.4,7785448.197299858
806,6,4.4,7785448.197299858
807,6,4.4,7785448.197299858
808,6,4.4,7785448.197299858
809,6,4.4,7785448.197299858
810,7,4.4,7785448.197299858
811,7,4.4,7785448.197299858
812,7,4.4,7785448.197299858
813,7,4.4,7785448.197299858
814,8,4.5,7785448.197299858
815,8,4.5,7785448.197299858
816,8,4.5,7785448.197299858
817,9,4,7785448.197299858
818,9,4,7785448.197299858
819,9,4,7785448.197299858
820,3,4.7,7785448.197299858
821,3,4.7,7785448.197299858
822,3,4.7,7785448.197299858
823,3,4.7,7785448.197299858
824,3,4.7,7785448.197299858
825,3,4.7,7785448.197299858
826,4,4.6,482155
827,5,4.2,7785448.197299858
828,5,4.2,7785448.197299858
829,5,4.2,7785448.197299858
830,6,4.4,7785448.197299858
831,6,4.4,7785448.197299858
832,6,4.4,7785448.197299858
833,3,4.7,7785448.197299858
834,3,4.7,7785448.197299858
835,3,4.7,7785448.197299858
836,3,4.7,7785448.197299858
837,3,4.7,7785448.197299858
838,3,4.7,7785448.197299858
839,4,4.6,482155
840,5,4.2,7785448.197299858
841,5,4.2,7785448.197299858
842,5,4.2,7785448.197299858
843,6,4.4,7785448.197299858
844,6,4.4,7785448.197299858
845,6,4.4,7785448.197299858
846,6,4.4,7785448.197299858
847,6,4.4,7785448.197299858
848,6,4.4,7785448.197299858
849,6,4.4,7785448.197299858
850,6,4.4,7785448.197299858
851,6,4.4,7785448.197299858
852,6,4.4,7785448.197299858
853,6,4.4,7785448.197299858
854,6,4.4,7785448.197299858
855,6,4.4,7785448.197299858
856,7,4.4,7785448.197299858
857,7,4.4,7785448.197299858
858,7,4.4,7785448.197299858
859,8,4.5,7785448.197299858
860,8,4.5,7785448.197299858
861,9,4,7785448.197299858
862,6,4.4,7785448.197299858
863,6,4.4,7785448.197299858
864,6,4.4,7785448.197299858
865,6,4.4,7785448.197299858
866,6,4.4,7785448.197299858
867,6,4.4,7785448.197299858
868,6,4.4,7785448.197299858
869,6,4.4,7785448.197299858
870,6,4.4,7785448.197299858
871,6,4.4,7785448.197299858
872,6,4.4,7785448.197299858
873,6,4.4,7785448.197299858
874,7,4.4,7785448.197299858
875,7,4.4,7785448.197299858
876,7,4.4,7785448.197299858
877,8,4.5,7785448.197299858
878,8,4.5,7785448.197299858
879,9,4,7785448.197299858
880,3,4.7,7785448.197299858
881,3,4.7,7785448.197299858
882,3,4.7,7785448.197299858
883,3,4.7,7785448.197299858
884,3,4.7,7785448.197299858
885,3,4.7,7785448.197299858
886,4,4.6,482155
887,4,4.6,482155
888,5,4.2,7785448.197299858
889,6,4.4,7785448.197299858
890,6,4.4,7785448.197299858
891,6,4.4,7785448.197299858
892,6,4.4,7785448.197299858
893,3,4.7,7785448.197299858
894,3,4.7,7785448.197299858
895,3,4.7,7785448.197299858
896,3,4.7,7785448.197299858
897,3,4.7,7785448.197299858
898,3,4.7,7785448.197299858
899,3,4.7,7785448.197299858
900,3,4.7,7785448.197299858
901,3,4.7,7785448.197299858
902,3,4.7,7785448.197299858
903,3,4.7,7785448.197299858
904,3,4.7,7785448.197299858
905,3,4.7,7785448.197299858
906,4,4.6,482155
907,4,4.6,482155
908,4,4.6,482155
909,4,4.6,482155
910,5,4.2,7785448.197299858
911,5,4.2,7785448.197299858
912,5,4.2,7785448.197299858
913,6,4.4,7785448.197299858
914,6,4.4,7785448.197299858
915,6,4.4,7785448.197299858
916,6,4.4,7785448.197299858
917,6,4.4,7785448.197299858
918,7,4.4,7785448.197299858
919,8,4.5,7785448.197299858
920,8,4.5,7785448.197299858
921,8,4.5,7785448.197299858
922,9,4,7785448.197299858
923,9,4,7785448.197299858
924,9,4,7785448.197299858
925,9,4,7785448.197299858
926,5,4.2,7785448.197299858
927,6,4.4,7785448.197299858
